#Cu-Au Porphyry
#5
#X	
#Y	
#Z	
#CU%	
#AUppm
20898.267	39704.264	2120.985	0.210	0.365
20897.534	39707.542	2109.466	0.170	0.475
20896.761	39710.778	2097.937	0.233	0.258
20895.964	39713.977	2086.399	0.180	0.140
20895.174	39717.145	2074.852	0.240	0.218
20894.392	39720.281	2063.296	0.212	0.170
20893.618	39723.386	2051.731	0.165	0.140
20892.852	39726.460	2040.157	0.438	0.400
20892.093	39729.502	2028.574	0.328	0.352
20891.337	39732.526	2016.986	0.293	0.300
20890.558	39735.587	2005.409	0.314	0.329
20889.754	39738.691	1993.846	0.280	0.214
20888.926	39741.839	1982.297	0.295	0.198
20888.072	39745.014	1970.756	0.502	0.630
20887.193	39748.086	1959.192	0.435	0.317
20886.290	39751.022	1947.595	0.350	0.221
20885.363	39753.823	1935.967	0.325	0.243
20884.412	39756.494	1924.308	0.459	0.345
20883.465	39759.150	1912.644	0.684	0.546
20882.532	39761.836	1900.986	0.366	0.286
20881.614	39764.553	1889.334	0.443	0.390
20880.711	39767.301	1877.688	0.379	0.334
20879.818	39770.049	1866.041	0.300	0.284
20878.933	39772.773	1854.388	0.467	0.396
20878.056	39775.474	1842.729	0.376	0.300
20877.186	39778.152	1831.064	0.343	0.327
20876.314	39780.803	1819.393	0.458	0.360
20875.429	39783.424	1807.716	0.485	0.302
20874.530	39786.014	1796.034	0.533	0.330
20873.617	39788.574	1784.346	0.540	0.423
20872.694	39791.111	1772.653	0.360	0.285
20976.485	39671.906	2273.907	0.007	0.035
20981.783	39673.326	2263.234	0.017	0.083
20987.016	39674.728	2252.528	0.035	0.072
20992.184	39676.112	2241.788	0.025	0.068
20997.287	39677.480	2231.014	0.007	0.035
21002.369	39678.842	2220.228	0.010	0.040
21007.450	39680.203	2209.443	0.038	0.105
21012.531	39681.565	2198.657	0.040	0.072
21021.298	39684.426	2274.104	0.017	0.020
21027.093	39685.979	2263.712	0.012	0.105
21032.889	39687.532	2253.319	0.015	0.058
21038.684	39689.085	2242.927	0.040	0.020
21044.480	39690.638	2232.535	0.017	0.023
21050.276	39692.191	2222.142	0.040	0.015
21056.071	39693.744	2211.750	0.017	0.035
21061.867	39695.297	2201.358	0.033	0.025
21067.662	39696.850	2190.965	0.065	0.048
21073.458	39698.403	2180.573	0.245	0.230
21085.749	39702.356	2267.862	0.003	0.058
21090.648	39703.669	2256.986	0.048	0.057
21095.547	39704.981	2246.111	0.040	0.033
21100.445	39706.294	2235.235	0.043	0.072
21105.344	39707.607	2224.359	0.043	0.100
20943.847	39696.939	2165.229	0.359	0.418
20936.226	39693.372	2156.676	0.555	0.732
20928.611	39689.949	2148.057	0.410	0.455
20921.009	39686.565	2139.411	0.563	0.618
20913.425	39683.188	2130.746	0.638	0.603
20905.857	39679.818	2122.065	0.430	0.388
20898.305	39676.456	2113.366	0.367	0.445
20890.770	39673.101	2104.650	0.470	0.540
20883.253	39669.754	2095.916	0.395	0.397
20875.752	39666.415	2087.165	0.490	0.555
20868.268	39663.082	2078.397	0.542	0.620
20860.800	39659.758	2069.611	0.330	0.285
20853.350	39656.441	2060.808	0.253	0.258
20845.917	39653.131	2051.989	0.337	0.308
20838.500	39649.829	2043.152	0.255	0.230
20831.069	39646.535	2034.325	0.297	0.280
20823.573	39643.251	2025.550	0.282	0.253
20816.012	39639.977	2016.827	0.292	0.273
20808.387	39636.713	2008.156	0.318	0.260
20800.723	39633.480	1999.508	0.210	0.200
20793.082	39630.330	1990.810	0.193	0.208
20785.466	39627.265	1982.061	0.147	0.200
20777.875	39624.285	1973.259	0.138	0.095
20770.288	39621.367	1964.432	0.135	0.098
20762.626	39618.426	1955.681	0.137	0.105
20754.880	39615.453	1947.015	0.130	0.102
20747.050	39612.447	1938.435	0.163	0.170
20739.142	39609.411	1929.936	0.155	0.143
20731.206	39606.365	1921.467	0.095	0.080
20723.253	39603.312	1913.015	0.090	0.073
20715.284	39600.253	1904.581	0.080	0.052
20707.298	39597.188	1896.165	0.037	0.037
20699.297	39594.116	1887.766	0.052	0.060
20691.281	39591.039	1879.383	0.048	0.052
20683.251	39587.957	1871.016	0.055	0.090
20675.205	39584.868	1862.666	0.035	0.048
20667.147	39581.775	1854.329	0.035	0.050
20659.088	39578.682	1845.993	0.047	0.070
21215.336	39752.960	2213.372	0.000	0.000
21217.996	39749.508	2202.192	0.000	0.000
21220.599	39746.070	2190.993	0.000	0.000
21223.156	39742.657	2179.777	0.000	0.000
21225.670	39739.270	2168.544	0.000	0.000
21228.142	39735.911	2157.292	0.000	0.000
21230.572	39732.579	2146.023	0.000	0.000
21232.985	39729.259	2134.747	0.000	0.000
21235.397	39725.938	2123.471	0.000	0.000
21237.810	39722.618	2112.194	0.000	0.000
21011.064	39723.261	2257.955	0.130	0.190
21005.091	39721.893	2247.639	0.150	0.193
20999.161	39720.742	2237.272	0.075	0.268
20993.301	39719.709	2226.853	0.092	0.167
20987.536	39718.692	2216.379	0.038	0.118
20981.868	39717.693	2205.852	0.088	0.125
20976.293	39716.710	2195.271	0.168	0.255
20970.762	39715.735	2184.667	0.055	0.212
20965.252	39714.763	2174.051	0.043	0.097
20959.764	39713.795	2163.423	0.293	0.385
20954.298	39712.831	2152.784	0.313	0.375
20948.862	39711.832	2142.133	0.322	0.342
20943.462	39710.770	2131.471	0.290	0.250
20938.097	39709.645	2120.797	0.313	0.360
20932.768	39708.456	2110.112	0.375	0.417
20927.485	39707.208	2099.410	0.355	0.345
20922.261	39705.907	2088.687	0.390	0.433
20917.098	39704.553	2077.941	0.357	0.370
20911.994	39703.145	2067.173	0.373	0.417
20906.956	39701.730	2056.375	0.420	0.480
20902.004	39700.435	2045.526	0.507	0.573
20897.138	39699.270	2034.625	0.465	0.522
20892.358	39698.234	2023.670	0.615	0.707
20887.655	39697.308	2012.670	0.485	0.502
20882.982	39696.399	2001.654	0.552	0.542
20878.331	39695.495	1990.629	0.540	0.458
20873.704	39694.596	1979.594	0.393	0.223
20869.097	39693.700	1968.550	0.285	0.108
20864.495	39692.806	1957.504	0.385	0.340
20859.892	39691.911	1946.458	0.505	0.423
20855.290	39691.016	1935.412	0.420	0.253
20850.688	39690.121	1924.365	0.383	0.275
20846.104	39689.216	1913.312	0.322	0.220
20841.548	39688.297	1902.249	0.443	0.238
20837.018	39687.363	1891.177	0.305	0.175
20832.514	39686.414	1880.094	0.210	0.200
20828.050	39685.455	1868.997	0.085	0.113
20823.636	39684.487	1857.881	0.310	0.215
20819.272	39683.511	1846.746	0.200	0.167
20814.958	39682.526	1835.592	0.212	0.200
20810.684	39681.532	1824.423	0.243	0.200
20806.437	39680.525	1813.245	0.208	0.200
20802.217	39679.506	1802.058	0.230	0.208
20798.024	39678.475	1790.862	0.163	0.145
20793.850	39677.435	1779.659	0.218	0.202
20789.678	39676.395	1768.457	0.133	0.130
20785.505	39675.354	1757.254	0.265	0.233
20781.332	39674.314	1746.051	0.233	0.265
20777.160	39673.274	1734.848	0.137	0.113
20772.987	39672.233	1723.645	0.258	0.202
20780.550	39640.650	2286.350	0.180	0.145
20780.550	39640.650	2274.350	0.160	0.165
20780.550	39640.650	2262.350	0.137	0.175
20780.550	39640.650	2250.350	0.125	0.063
20780.550	39640.650	2238.350	0.108	0.080
20780.550	39640.650	2226.350	0.077	0.058
20838.059	39659.820	2283.044	0.003	0.035
20834.477	39658.860	2271.631	0.012	0.103
20830.895	39657.901	2260.218	0.010	0.070
20827.314	39656.941	2248.806	0.010	0.058
20823.732	39655.981	2237.393	0.007	0.027
20820.150	39655.021	2225.980	0.077	0.145
20816.568	39654.062	2214.568	0.225	0.303
20812.986	39653.102	2203.155	0.315	0.260
20809.404	39652.142	2191.742	0.393	0.330
20904.600	39674.660	2279.080	0.000	0.000
20904.600	39674.660	2267.080	0.035	0.095
20904.600	39674.660	2255.080	0.055	0.085
20904.600	39674.660	2243.080	0.090	0.110
20904.600	39674.660	2231.080	0.206	0.183
20904.600	39674.660	2219.080	0.370	0.515
20904.600	39674.660	2207.080	0.209	0.302
20904.600	39674.660	2195.080	0.115	0.145
20904.600	39674.660	2183.080	0.237	0.225
20904.600	39674.660	2171.080	0.311	0.286
20904.600	39674.660	2159.080	0.263	0.370
20904.600	39674.660	2147.080	0.380	0.558
20904.600	39674.660	2135.080	0.354	0.377
20904.600	39674.660	2123.080	0.380	0.477
20904.600	39674.660	2111.080	0.315	0.390
20904.600	39674.660	2099.080	0.392	0.470
20904.600	39674.660	2087.080	0.268	0.317
20904.600	39674.660	2075.080	0.245	0.255
20904.600	39674.660	2063.080	0.280	0.350
20904.600	39674.660	2051.080	0.357	0.355
20904.600	39674.660	2039.080	0.355	0.421
20948.150	39689.500	2275.950	0.068	0.108
20948.150	39689.500	2263.950	0.115	0.185
20948.150	39689.500	2251.950	0.188	0.233
20948.150	39689.500	2239.950	0.263	0.367
20948.150	39689.500	2227.950	0.280	0.413
20948.150	39689.500	2215.950	0.190	0.220
20948.150	39689.500	2203.950	0.210	0.275
20948.150	39689.500	2191.950	0.302	0.373
20948.150	39689.500	2179.950	0.308	0.410
20948.150	39689.500	2167.950	0.575	0.670
20948.150	39689.500	2155.950	0.320	0.317
20948.150	39689.500	2143.950	0.303	0.408
21000.950	39704.000	2268.150	0.040	0.080
21000.950	39704.000	2256.150	0.075	0.147
21000.950	39704.000	2244.150	0.067	0.090
21000.950	39704.000	2232.150	0.025	0.153
21043.190	39710.097	2268.402	0.017	0.072
21037.571	39708.591	2257.907	0.085	0.065
21031.951	39707.086	2247.411	0.055	0.060
21026.332	39705.580	2236.916	0.050	0.097
21020.712	39704.074	2226.421	0.075	0.065
21015.093	39702.568	2215.925	0.035	0.077
21009.473	39701.063	2205.430	0.088	0.130
21003.854	39699.557	2194.934	0.080	0.095
20998.234	39698.051	2184.439	0.102	0.095
20992.615	39696.546	2173.943	0.137	0.138
21114.800	39736.890	2265.280	0.003	0.000
21114.800	39736.890	2253.280	0.023	0.048
21114.800	39736.890	2241.280	0.058	0.143
21114.800	39736.890	2229.280	0.035	0.025
21114.800	39736.890	2217.280	0.073	0.215
21114.800	39736.890	2205.280	0.023	0.123
21114.800	39736.890	2193.280	0.023	0.073
21114.800	39736.890	2181.280	0.023	0.120
21114.800	39736.890	2169.280	0.033	0.100
21114.800	39736.890	2157.280	0.020	0.100
21114.800	39736.890	2145.280	0.027	0.075
21114.800	39736.890	2133.280	0.025	0.100
21114.800	39736.890	2121.280	0.030	0.100
21114.800	39736.890	2109.280	0.028	0.050
21114.800	39736.890	2097.280	0.023	0.025
21114.800	39736.890	2085.280	0.017	0.050
21114.800	39736.890	2073.280	0.030	0.123
21114.800	39736.890	2061.280	0.030	0.025
21114.800	39736.890	2049.280	0.015	0.000
21114.800	39736.890	2037.280	0.020	0.070
21090.369	39764.161	2268.328	0.005	0.052
21087.439	39763.661	2256.702	0.020	0.040
21084.435	39763.132	2245.097	0.158	0.060
21081.417	39762.582	2233.497	0.100	0.030
21078.581	39761.967	2221.858	0.023	0.040
21075.951	39761.283	2210.175	0.052	0.040
21073.519	39760.532	2198.450	0.048	0.039
21071.104	39759.774	2186.720	0.105	0.103
21068.632	39759.033	2175.002	0.075	0.050
